"terbuf?s (organofosforado) (150 g/kg)",B-INGREDIENTE_ATIVO
"terra diatom?cea (inorg?nico) (867 g/kg)",B-INGREDIENTE_ATIVO
"tetraconazol (triazol) (100 g/L)",B-INGREDIENTE_ATIVO
"tetraconazol (triazol) (125 g/L)",B-INGREDIENTE_ATIVO
"tetraconazol (triazol) (230 g/L)",B-INGREDIENTE_ATIVO
"tetraconazol (triazol) (50 g/L) + tiofanato-met?lico (benzimidazol (precursor de)) (400 g/L)",B-INGREDIENTE_ATIVO
"tiacloprido (neonicotin?ide) (480 g/L)",B-INGREDIENTE_ATIVO
"Tiafenacil (Uracila) (300 g/kg)",B-INGREDIENTE_ATIVO
"Tiafenacil (Uracila) (339 g/L)",B-INGREDIENTE_ATIVO
"Tiafenacil (Uracila) (52.5 g/L) + sulfentrazona (triazolona) (200 g/L)",B-INGREDIENTE_ATIVO
"Tiafenacil (Uracila) (700 g/kg)",B-INGREDIENTE_ATIVO
"tiametoxam (neonicotin?ide) (350 g/kg)",B-INGREDIENTE_ATIVO
"tiametoxam (neonicotin?ide) (350 g/L)",B-INGREDIENTE_ATIVO
"tiametoxam (neonicotin?ide) (500 g/kg)",B-INGREDIENTE_ATIVO
"tiametoxam (neonicotin?ide) (600 g/L)",B-INGREDIENTE_ATIVO
"tiodicarbe (metilcarbamato de oxima) (350 g/L)",B-INGREDIENTE_ATIVO
"tiodicarbe (metilcarbamato de oxima) (800 g/kg)",B-INGREDIENTE_ATIVO
"tiofanato-met?lico (benzimidazol (precursor de)) (500 g/L)",B-INGREDIENTE_ATIVO
"tiofanato-met?lico (benzimidazol (precursor de)) (504 g/L)",B-INGREDIENTE_ATIVO
"tiofanato-met?lico (benzimidazol (precursor de)) (700 g/kg)",B-INGREDIENTE_ATIVO
"tiofanato-met?lico (benzimidazol (precursor de)) (850 g/kg)",B-INGREDIENTE_ATIVO
"tiofanato-met?lico (benzimidazol (precursor de)) (875 g/kg)",B-INGREDIENTE_ATIVO
"tiram (dimetilditiocarbamato) (500 g/L)",B-INGREDIENTE_ATIVO
"tiram (dimetilditiocarbamato) (533 g/L)",B-INGREDIENTE_ATIVO
"Trichoderma harzianum (Produto Microbiol?gico) (10 g/kg)",B-INGREDIENTE_ATIVO
"Triclopir-butot?lico (?cido piridiniloxialcan?ico) (667 g/L)",B-INGREDIENTE_ATIVO
"Triclopir-butot?lico (?cido piridiniloxialcan?ico) (667 g/L) + Triclopir-butot?lico (?cido piridiniloxialcan?ico) (667 g/L)",B-INGREDIENTE_ATIVO
"Triclopir-butot?lico (?cido piridiniloxialcan?ico) (680 g/kg)",B-INGREDIENTE_ATIVO
"trifloxistrobina (estrobilurina) (500 g/kg)",B-INGREDIENTE_ATIVO
"triflumurom (benzoilur?ia) (480 g/L)",B-INGREDIENTE_ATIVO
"trifluralina (dinitroanilina) (445 g/L)",B-INGREDIENTE_ATIVO
"trifluralina (dinitroanilina) (450 g/L)",B-INGREDIENTE_ATIVO
"trifluralina (dinitroanilina) (455 g/L)",B-INGREDIENTE_ATIVO
"trifluralina (dinitroanilina) (600 g/L)",B-INGREDIENTE_ATIVO
"zeta-cipermetrina (piretr?ide) (350 g/L)",B-INGREDIENTE_ATIVO
"zeta-cipermetrina (piretr?ide) (400 g/L)",B-INGREDIENTE_ATIVO
"?cido 4-indol-3-ilbut?rico (?cido indolalcan?ico) (.05 g/L) + ?cido giber?lico (giberelina) (.05 g/L) + cinetina (citocinina) (.09 g/L)",B-INGREDIENTE_ATIVO
"?cido 4-indol-3-ilbut?rico (?cido indolalcan?ico) (.5 g/L) + ?cido giber?lico (giberelina) (.5 g/L) + cinetina (citocinina) (.9 g/L)",B-INGREDIENTE_ATIVO
"?cido 4-indol-3-ilbut?rico (?cido indolalcan?ico) (8.75 g/L) + cinetina (citocinina) (1.54 g/L)",B-INGREDIENTE_ATIVO
"?cido giber?lico (giberelina) (400 g/kg)",B-INGREDIENTE_ATIVO
"?cido indolac?tico (Auxinas) (.03 g/L)",B-INGREDIENTE_ATIVO
"?cido nonan?ico (?cido dioxociclohexanocarbox?lico) (650 g/L)",B-INGREDIENTE_ATIVO
"?leo mineral (hidrocarbonetos alif?ticos) (800 g/L)",B-INGREDIENTE_ATIVO
"?leo mineral (hidrocarbonetos alif?ticos) (845.75 g/L)",B-INGREDIENTE_ATIVO
"?leo vegetal (?steres de ?cidos graxos) (60 g/L)",B-INGREDIENTE_ATIVO
"?xido cuproso (inorg?nico) (860 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D (?cido ariloxialcan?ico) (300 g/L)",B-INGREDIENTE_ATIVO
"2,4-D (?cido ariloxialcan?ico) (806 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D (?cido ariloxialcan?ico) (806 g/L)",B-INGREDIENTE_ATIVO
"2,4-D (?cido ariloxialcan?ico) (867 g/L)",B-INGREDIENTE_ATIVO
"2,4-D (?cido ariloxialcan?ico) (868 g/L)",B-INGREDIENTE_ATIVO
"2,4-D (?cido ariloxialcan?ico) (970 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D (?cido ariloxialcan?ico) (975 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D amina (?cido ariloxialcan?ico) (806 g/L)",B-INGREDIENTE_ATIVO
"2,4-D amina (?cido ariloxialcan?ico) (975 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D Sal de Colina (?cido ariloxialcan?ico) (668.62 g/L)",B-INGREDIENTE_ATIVO
"2,4-D sal s?dico (?cido ariloxialcan?ico) (880 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D-dimetilamina (?cido ariloxialcan?ico) (480 g/L)",B-INGREDIENTE_ATIVO
"2,4-D-dimetilamina (?cido ariloxialcan?ico) (806 g/L)",B-INGREDIENTE_ATIVO
"2,4-D-dimetilamina (?cido ariloxialcan?ico) (867 g/L)",B-INGREDIENTE_ATIVO
"2,4-D-dimetilamina (?cido ariloxialcan?ico) (970 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D-dimetilamina (?cido ariloxialcan?ico) (975 g/kg)",B-INGREDIENTE_ATIVO
"2,4-D, sal de dietanolamina (?cido ariloxialcan?ico) (442.8 g/L) + 2,4-D-dimetilamina (?cido ariloxialcan?ico) (361.2 g/L)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (18 g/L)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (18 g/L) + Ciantraniliprole (antranilamida) (60 g/L)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (18 g/L) + clorantraniliprole (antranilamida) (45 g/L)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (36 g/L)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (400 g/kg)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (500 g/L)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (600 g/kg)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (72 g/L)",B-INGREDIENTE_ATIVO
"Abamectina (avermectina) (84 g/L)",B-INGREDIENTE_ATIVO
"acefato (organofosforado) (750 g/kg)",B-INGREDIENTE_ATIVO
"acefato (organofosforado) (750 g/L)",B-INGREDIENTE_ATIVO
"acefato (organofosforado) (850 g/kg) + bifentrina (piretr?ide) (30 g/kg)",B-INGREDIENTE_ATIVO
"acefato (organofosforado) (920 g/kg)",B-INGREDIENTE_ATIVO
"acefato (organofosforado) (950 g/kg)",B-INGREDIENTE_ATIVO
"acefato (organofosforado) (970 g/kg)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (100 g/L) + alfa-cipermetrina (piretr?ide) (200 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (100 g/L) + bifentrina (piretr?ide) (67 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (186 g/L) + piriproxifem (?ter piridiloxiprop?lico) (124 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (200 g/kg)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (200 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (200 g/L) + lambda-cialotrina (piretr?ide) (250 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (200 g/L) + lambda-cialotrina (piretr?ide) (80 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (200 g/L) + piriproxifem (?ter piridiloxiprop?lico) (100 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (240 g/kg) + Espiropidion (?cido tetramico ) (300 g/kg)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (250 g/kg) + bifentrina (piretr?ide) (250 g/kg)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (250 g/L) + bifentrina (piretr?ide) (250 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (375 g/L) + bifentrina (piretr?ide) (165 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (400 g/L) + fipronil (pirazol) (100 g/L)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (725 g/kg)",B-INGREDIENTE_ATIVO
"acetamiprido (neonicotin?ide) (75 g/L) + fenpropatrina (piretr?ide) (112.5 g/L)",B-INGREDIENTE_ATIVO
"acetato de (Z)-11-hexadecenila (acetato insaturado) (.00066 g/kg) + acetato de (Z)-7-dodecenila (acetato insaturado) (.00066 g/kg) + acetato de (Z)-9-tetradecenila (acetato insaturado) (.00066 g/kg)",B-INGREDIENTE_ATIVO
"acetato de (Z)-7-dodecenila (acetato insaturado) (10.45 g/kg)",B-INGREDIENTE_ATIVO
"Acetocloro (cloroacetanilida) (359 g/L)",B-INGREDIENTE_ATIVO
"acifluorfem-s?dico (?ter difen?lico) (140 g/L) + bentazona (benzotiadiazinona) (400 g/L)",B-INGREDIENTE_ATIVO
"acifluorfem-s?dico (?ter difen?lico) (170 g/L)",B-INGREDIENTE_ATIVO
"acifluorfem-s?dico (?ter difen?lico) (170 g/L) + bentazona (benzotiadiazinona) (400 g/L)",B-INGREDIENTE_ATIVO
"acifluorfem-s?dico (?ter difen?lico) (80 g/L) + bentazona (benzotiadiazinona) (300 g/L)",B-INGREDIENTE_ATIVO
"Afidopiropeno (?cido tetramico ) (100 g/L)",B-INGREDIENTE_ATIVO
"Alacloro (cloroacetanilida) (480 g/L)",B-INGREDIENTE_ATIVO
"alfa-cipermetrina (piretr?ide) (100 g/L)",B-INGREDIENTE_ATIVO
"alfa-cipermetrina (piretr?ide) (220 g/kg) + Dinotefuram (neonicotin?ide) (140 g/kg)",B-INGREDIENTE_ATIVO
"alfa-cipermetrina (piretr?ide) (75 g/L) + teflubenzurom (benzoilur?ia) (75 g/L)",B-INGREDIENTE_ATIVO
"Allium sativum (extrato vegetal) (800 g/L)",B-INGREDIENTE_ATIVO
"amicarbazona (triazolinona) (50 g/L) + Dibrometo de diquate (bipirid?lio) (373.5 g/L)",B-INGREDIENTE_ATIVO
"Argemone Mexicana, Extrato de (Derivado vegetal) (179.8 g/L)",B-INGREDIENTE_ATIVO
"Atrazina (triazina) (500 g/L) + Mesotriona (Tricetona) (50 g/L)",B-INGREDIENTE_ATIVO
"Atrazina (triazina) (900 Kg/ha) + Atrazina (triazina) (900 Kg/ha)",B-INGREDIENTE_ATIVO
"azadiractina (Tetranortriterpen?ide) (12 g/L)",B-INGREDIENTE_ATIVO
"azadiractina (Tetranortriterpen?ide) (3 g/L)",B-INGREDIENTE_ATIVO
"azadiractina (Tetranortriterpen?ide) (850 ml/litro)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (100 g/L) + Benzovindiflupyr (pirazol carboxamida) (50 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (100 g/L) + epoxiconazol (triazol) (100 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (100 g/L) + tetraconazol (triazol) (80 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (110 g/L) + ciproconazol (triazol) (80 g/L) + oxicloreto de cobre (inorg?nico) (436.8 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (120 g/kg) + Benzovindiflupyr (pirazol carboxamida) (60 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (120 g/L) + tebuconazol (triazol) (160 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (120 g/L) + tebuconazol (triazol) (200 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (120 g/L) + tebuconazol (triazol) (240 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (120 g/L) + tebuconazol (triazol) (360 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (125 g/L) + flutriafol (triazol) (125 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (125 g/L) + tebuconazol (triazol) (240 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (15 g/L) + fludioxonil (fenilpirrol) (37.5 g/L) + metalaxil-M (acilalaninato) (30 g/L) + tiabendazol (benzimidazol) (300 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (150 g/L) + Fluindapyr (pirazol carboxamida) (150 g/L) + difenoconazol (triazol) (187.5 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (180 g/kg) + Benzovindiflupyr (pirazol carboxamida) (90 g/kg) + difenoconazol (triazol) (225 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (200 g/L) + ciproconazol (triazol) (80 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (200 g/L) + difenoconazol (triazol) (125 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (200 g/L) + tebuconazol (triazol) (300 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (240 g/L) + Fluindapyr (pirazol carboxamida) (240 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (242 g/L) + ciproconazol (triazol) (96 g/L) + tiametoxam (neonicotin?ide) (182 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (250 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (250 g/L) + flutriafol (triazol) (250 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (30 g/L) + clorotalonil (isoftalonitrila) (400 g/L) + ciproconazol (triazol) (25 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (300 g/kg) + Benzovindiflupyr (pirazol carboxamida) (150 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (300 g/L) + difenoconazol (triazol) (200 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (37.5 g/kg) + Protioconazol (Triazolinthione) (37.5 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (525 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (40 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (600 g/kg) + tebuconazol (triazol) (40 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (40 g/L) + clorotalonil (isoftalonitrila) (500 g/L) + difenoconazol (triazol) (40 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (400 g/L) + ciproconazol (triazol) (160 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (45 g/kg) + ciproconazol (triazol) (30 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (675 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (47 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (597 g/kg) + tebuconazol (triazol) (56 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (50 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (700 g/kg)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (500 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (53 g/L) + clorotalonil (isoftalonitrila) (650 g/L) + ciproconazol (triazol) (16 g/L)",B-INGREDIENTE_ATIVO
"Azoxistrobina (estrobilurina) (600 g/kg) + ciproconazol (triazol) (240 g/kg)",B-INGREDIENTE_ATIVO
"Bacillus amyloliquefaciens BAC105 (Biol?gico) (125 g/kg) + Bacillus licheniformis BAC112 (Biol?gico) (125 g/kg) + Bacillus subtilis BAC004 (Biol?gico) (125 g/kg) + Bacillus velezensis BAC079 (Biol?gico) (125 g/kg)",B-INGREDIENTE_ATIVO
"bentazona (benzotiadiazinona) (480 g/L)",B-INGREDIENTE_ATIVO
"bentazona (benzotiadiazinona) (600 g/L)",B-INGREDIENTE_ATIVO
"benziladenina (citocinina) (18.8 g/L) + benziladenina (citocinina) (18.8 g/L) + ?cido giber?lico (giberelina) (18.8 g/L) + ?cido giber?lico (giberelina) (18.8 g/L)",B-INGREDIENTE_ATIVO
"benziladenina (citocinina) (19 g/L) + ?cido giber?lico (giberelina) (19 g/L)",B-INGREDIENTE_ATIVO
"benziladenina (citocinina) (20 g/L)",B-INGREDIENTE_ATIVO
"Benzoato de Emamectina (avermectina) (50 g/kg)",B-INGREDIENTE_ATIVO
"Benzoato de Emamectina (avermectina) (50 g/kg) + lufenurom (benzoilur?ia) (400 g/kg)",B-INGREDIENTE_ATIVO
"Benzovindiflupyr (pirazol carboxamida) (150 g/kg) + ciproconazol (triazol) (375 g/kg)",B-INGREDIENTE_ATIVO
"Benzovindiflupyr (pirazol carboxamida) (50 g/L) + Picoxistrobina (estrobilurina) (100 g/L)",B-INGREDIENTE_ATIVO
"Benzovindiflupyr (pirazol carboxamida) (60 g/L) + ciproconazol (triazol) (90 g/L) + difenoconazol (triazol) (150 g/L)",B-INGREDIENTE_ATIVO
"Benzovindiflupyr (pirazol carboxamida) (75 g/L) + Protioconazol (Triazolinthione) (150 g/L)",B-INGREDIENTE_ATIVO
"Benzovindiflupyr (pirazol carboxamida) (90 g/kg) + Pidiflumetofen (carboxamida) (90 g/kg) + ciproconazol (triazol) (180 g/kg)",B-INGREDIENTE_ATIVO
"beta-ciflutrina (piretr?ide) (100 g/L) + tiacloprido (neonicotin?ide) (12.5 g/L)",B-INGREDIENTE_ATIVO
"beta-ciflutrina (piretr?ide) (12.5 g/L) + imidacloprido (neonicotin?ide) (100 g/L)",B-INGREDIENTE_ATIVO
"beta-ciflutrina (piretr?ide) (125 g/L)",B-INGREDIENTE_ATIVO
"beta-ciflutrina (piretr?ide) (40 g/L) + triflumurom (benzoilur?ia) (288 g/L)",B-INGREDIENTE_ATIVO
"Beta-Cipermetrina (piretr?ide) (100 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (100 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (100 g/L) + diafentiurom (feniltiour?ia) (500 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (120 g/L) + lufenurom (benzoilur?ia) (140 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (135 g/L) + imidacloprido (neonicotin?ide) (165 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (180 g/L) + zeta-cipermetrina (piretr?ide) (200 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (195 g/L) + clorantraniliprole (antranilamida) (60 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (25 g/L) + metomil (metilcarbamato de oxima) (200 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (300 g/L) + sulfoxaflor (sulfoxaminas) (250 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (400 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (50 g/L) + carbossulfano (metilcarbamato de benzofuranila) (150 g/L)",B-INGREDIENTE_ATIVO
"bifentrina (piretr?ide) (50 g/L) + imidacloprido (neonicotin?ide) (250 g/L)",B-INGREDIENTE_ATIVO
"Bistriflurom (benzoilur?ia) (100 g/L)",B-INGREDIENTE_ATIVO
"Bixafem (carboxamida) (125 g/L) + Protioconazol (Triazolinthione) (175 g/L) + trifloxistrobina (estrobilurina) (150 g/L)",B-INGREDIENTE_ATIVO
"Bixlozona (Clorofenil isoxazolidinonas) (400 g/L)",B-INGREDIENTE_ATIVO
"Bixlozona (Clorofenil isoxazolidinonas) (450 g/L) + sulfentrazona (triazolona) (150 g/L)",B-INGREDIENTE_ATIVO
"Boscalida (anilida) (200 g/L) + dimoxistrobin (estrobilurina) (200 g/L)",B-INGREDIENTE_ATIVO
"bromuconazol (triazol) (200 g/L)",B-INGREDIENTE_ATIVO
"buprofezina (tiadiazinona) (250 g/kg)",B-INGREDIENTE_ATIVO
"buprofezina (tiadiazinona) (250 g/L)",B-INGREDIENTE_ATIVO
"cadusaf?s (organofosforado) (100 g/kg)",B-INGREDIENTE_ATIVO
"cadusaf?s (organofosforado) (200 g/L)",B-INGREDIENTE_ATIVO
"captana (dicarboximida) (350 g/L) + carbendazim (benzimidazol) (150 g/L)",B-INGREDIENTE_ATIVO
"captana (dicarboximida) (480 g/L)",B-INGREDIENTE_ATIVO
"carbendazim (benzimidazol) (125 g/L) + tebuconazol (triazol) (125 g/L)",B-INGREDIENTE_ATIVO
"carbendazim (benzimidazol) (150 g/L) + tiram (dimetilditiocarbamato) (350 g/L)",B-INGREDIENTE_ATIVO
"carbendazim (benzimidazol) (250 g/L) + tebuconazol (triazol) (125 g/L)",B-INGREDIENTE_ATIVO
"carbendazim (benzimidazol) (250 g/L) + tetraconazol (triazol) (50 g/L)",B-INGREDIENTE_ATIVO
"carbendazim (benzimidazol) (500 g/L)",B-INGREDIENTE_ATIVO
"Carbonato de cobre (inorg?nico) (534.55 g/L) + enxofre (inorg?nico) (149.53 g/L)",B-INGREDIENTE_ATIVO
"carboxina (carboxanilida) (200 g/L) + tiram (dimetilditiocarbamato) (200 g/L)",B-INGREDIENTE_ATIVO
"carfentrazona-et?lica (triazolona) (15 g/L) + clomazona (isoxazolidinona) (600 g/L)",B-INGREDIENTE_ATIVO
"carfentrazona-et?lica (triazolona) (400 g/L)",B-INGREDIENTE_ATIVO
"Cerevisane (Bioqu?mico) (100 g/L)",B-INGREDIENTE_ATIVO
"Chrysodeixis includens nucleopolyhedrovirus (Produto Microbiol?gico) (10 g/kg)",B-INGREDIENTE_ATIVO
"Ciantraniliprole (antranilamida) (100 g/L)",B-INGREDIENTE_ATIVO
"Ciantraniliprole (antranilamida) (600 g/L)",B-INGREDIENTE_ATIVO
"Ciclaniliprole (antranilamida) (50 g/L)",B-INGREDIENTE_ATIVO
"cimoxanil (acetamida) (80 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (640 g/kg)",B-INGREDIENTE_ATIVO
"cinetina (citocinina) (.416 g/L)",B-INGREDIENTE_ATIVO
"Cinnamomum verum (?leo Essencial) (Derivado vegetal) (66 g/L)",B-INGREDIENTE_ATIVO
"cipermetrina (piretr?ide) (200 g/L)",B-INGREDIENTE_ATIVO
"cipermetrina (piretr?ide) (220 g/L) + tiametoxam (neonicotin?ide) (110 g/L)",B-INGREDIENTE_ATIVO
"cipermetrina (piretr?ide) (250 g/L)",B-INGREDIENTE_ATIVO
"cipermetrina (piretr?ide) (40 g/L) + profenof?s (organofosforado) (400 g/L)",B-INGREDIENTE_ATIVO
"ciproconazol (triazol) (100 g/L)",B-INGREDIENTE_ATIVO
"ciproconazol (triazol) (150 g/L) + difenoconazol (triazol) (250 g/L)",B-INGREDIENTE_ATIVO
"ciproconazol (triazol) (160 g/L) + trifloxistrobina (estrobilurina) (375 g/L)",B-INGREDIENTE_ATIVO
"ciproconazol (triazol) (210 g/kg) + trifloxistrobina (estrobilurina) (490 g/kg)",B-INGREDIENTE_ATIVO
"ciproconazol (triazol) (300 g/kg) + tiametoxam (neonicotin?ide) (300 g/kg)",B-INGREDIENTE_ATIVO
"ciproconazol (triazol) (80 g/L) + oxicloreto de cobre (inorg?nico) (420 g/L)",B-INGREDIENTE_ATIVO
"ciproconazol (triazol) (80 g/L) + propiconazol (triazol) (250 g/L)",B-INGREDIENTE_ATIVO
"ciprodinil (anilinopirimidina) (375 g/kg) + fludioxonil (fenilpirrol) (250 g/kg)",B-INGREDIENTE_ATIVO
"ciprodinil (anilinopirimidina) (750 g/kg)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (120 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (140 g/L) + Fluroxipir-mept?lico (?cido piridiniloxialcan?ico) (288 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (150 g/L) + haloxifope-P-met?lico (?cido ariloxifenoxipropi?nico) (50 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (240 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (240 g/L) + haloxifope-P-met?lico (?cido ariloxifenoxipropi?nico) (123.6 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (240 g/L) + quizalofope-P-et?lico (?cido ariloxifenoxipropi?nico) (120 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (250 g/L) + haloxifope-P-met?lico (?cido ariloxifenoxipropi?nico) (200 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (360 g/L)",B-INGREDIENTE_ATIVO
"cletodim (oxima ciclohexanodiona) (50 g/L) + fenoxaprope-P-et?lico (?cido ariloxifenoxipropi?nico) (50 g/L)",B-INGREDIENTE_ATIVO
"Clodinafope-Propargil (?cido ariloxifenoxipropi?nico) (240 g/L)",B-INGREDIENTE_ATIVO
"clomazona (isoxazolidinona) (250 g/L) + sulfentrazona (triazolona) (100 g/L)",B-INGREDIENTE_ATIVO
"clomazona (isoxazolidinona) (360 g/L)",B-INGREDIENTE_ATIVO
"clomazona (isoxazolidinona) (500 g/L)",B-INGREDIENTE_ATIVO
"cloransulam-met?lico (sulfonanilida triazolopirimidina) (840 g/kg)",B-INGREDIENTE_ATIVO
"clorantraniliprole (antranilamida) (100 g/L) + lambda-cialotrina (piretr?ide) (50 g/L)",B-INGREDIENTE_ATIVO
"clorantraniliprole (antranilamida) (200 g/L)",B-INGREDIENTE_ATIVO
"clorantraniliprole (antranilamida) (625 g/L)",B-INGREDIENTE_ATIVO
"cloreto de benzalc?nio (am?nio quatern?rio) (100 g/L)",B-INGREDIENTE_ATIVO
"clorfenapir (an?logo de pirazol) (240 g/L)",B-INGREDIENTE_ATIVO
"clorfluazurom (benzoilur?ia) (100 g/L)",B-INGREDIENTE_ATIVO
"clorfluazurom (benzoilur?ia) (50 g/L)",B-INGREDIENTE_ATIVO
"Cloridrato de cartape (bis(tiocarbamato)) (500 g/kg)",B-INGREDIENTE_ATIVO
"clorimurom-et?lico (sulfonilur?ia) (100 g/kg) + flumioxazina (ciclohexenodicarboximida) (200 g/kg) + imazetapir (imidazolinona) (400 g/kg)",B-INGREDIENTE_ATIVO
"clorimurom-et?lico (sulfonilur?ia) (103 g/kg) + flumioxazina (ciclohexenodicarboximida) (300 g/kg)",B-INGREDIENTE_ATIVO
"clorimurom-et?lico (sulfonilur?ia) (150 g/kg) + imazetapir (imidazolinona) (450 g/kg)",B-INGREDIENTE_ATIVO
